generation,timestamp,duration_seconds,fitness_best,fitness_avg,fitness_worst,fitness_std,best_distance_ever,current_max_time,population_size,mutation_rate,mutation_strength,elite_size
0,2026-05-25 12:32:59,5.870009,686.1377334594727,297.2705801010132,-6.0129547119140625,188.87421352670992,686.1377334594727,705,40,0.1,0.2,4
1,2026-05-25 12:33:03,3.60628,795.0811424255371,394.6542854309082,38.83899116516113,197.98389555717003,795.0811424255371,738,40,0.1,0.2,4
2,2026-05-25 12:33:07,4.046027,1212.012809753418,433.6389288187027,-35.21565246582031,258.247792978769,1212.012809753418,863,40,0.1,0.2,4
3,2026-05-25 12:33:11,4.288869,1212.012809753418,486.44882516860963,7.182943344116211,280.5932139739977,1212.012809753418,863,40,0.1,0.2,4
4,2026-05-25 12:33:15,4.165017,1212.012809753418,433.71389120817184,-3.648082733154297,291.89547390391596,1212.012809753418,863,40,0.1,0.2,4
5,2026-05-25 12:33:20,4.259976,1212.012809753418,544.5945487499237,62.147430419921875,270.03629206388644,1212.012809753418,863,40,0.1,0.2,4
6,2026-05-25 12:33:24,4.215504,1212.012809753418,534.1767637252808,73.87265586853027,286.9954390951324,1212.012809753418,863,40,0.1,0.2,4
7,2026-05-25 12:33:28,3.865706,1212.012809753418,470.7260913491249,4.167229175567627,325.65357442201224,1212.012809753418,863,40,0.1,0.2,4
8,2026-05-25 12:33:32,4.155696,1266.44873046875,597.6358858585357,-7.089061737060547,314.4382529240758,1266.44873046875,879,40,0.1,0.2,4
9,2026-05-25 12:33:36,4.413094,1286.6768379211426,539.8640807390213,-12.724822998046875,323.6346337385375,1286.6768379211426,886,40,0.1,0.2,4
10,2026-05-25 12:33:41,4.290734,1298.7096481323242,530.6504991054535,-2.3587093353271484,322.3846689455331,1298.7096481323242,889,40,0.1,0.2,4
11,2026-05-25 12:33:45,4.352914,1304.2074508666992,538.0894309043885,-17.23270034790039,312.0036238488613,1304.2074508666992,891,40,0.1,0.2,4
12,2026-05-25 12:33:49,4.302125,1315.3869705200195,528.3223943710327,25.739675521850586,320.6953720034551,1315.3869705200195,894,40,0.1,0.2,4
13,2026-05-25 12:33:54,4.442703,1312.915298461914,593.6524518489838,27.341232299804688,330.9206348913688,1315.3869705200195,894,40,0.1,0.2,4
14,2026-05-25 12:33:58,4.27572,1312.915298461914,558.5938000202179,17.9709415435791,343.4794195771517,1315.3869705200195,894,40,0.1,0.2,4
15,2026-05-25 12:34:02,4.255507,1312.915298461914,521.0224371910095,31.414066314697266,290.77525995418574,1315.3869705200195,894,40,0.1,0.2,4
16,2026-05-25 12:34:07,4.497469,1312.915298461914,608.8133498430252,19.374006271362305,316.9766963659916,1315.3869705200195,894,40,0.1,0.2,4
17,2026-05-25 12:34:11,4.603817,1312.915298461914,575.6175414800643,40.048906326293945,326.8485826592521,1315.3869705200195,894,40,0.1,0.2,4
18,2026-05-25 12:34:16,4.470889,1312.915298461914,571.4651524066925,27.83058738708496,320.04510414848056,1315.3869705200195,894,40,0.1,0.2,4
19,2026-05-25 12:34:20,4.082971,1312.915298461914,562.3112186670303,-1.5466575622558594,334.33107654875954,1315.3869705200195,894,40,0.1,0.2,4
20,2026-05-25 12:34:24,4.125438,1312.915298461914,593.8267765760422,-118.36254596710205,371.9187549004251,1315.3869705200195,894,40,0.1,0.2,4
21,2026-05-25 12:34:29,4.626861,1312.915298461914,609.0092776060104,135.85038471221924,311.72082636964245,1315.3869705200195,894,40,0.1,0.2,4
22,2026-05-25 12:34:33,4.081075,1312.915298461914,520.8134470462799,-54.454097747802734,330.59900403873786,1315.3869705200195,894,40,0.1,0.2,4
23,2026-05-25 12:34:37,4.401499,1312.915298461914,608.048984503746,64.94649124145508,347.18996561523807,1315.3869705200195,894,40,0.1,0.2,4
24,2026-05-25 12:34:42,4.396878,1312.915298461914,559.4697376132011,-77.32295083999634,324.41022226243206,1315.3869705200195,894,40,0.1,0.2,4
25,2026-05-25 12:34:46,4.484107,1312.915298461914,620.3877460956573,73.75760078430176,301.42553938051554,1315.3869705200195,894,40,0.1,0.2,4
26,2026-05-25 12:34:51,4.467961,1312.915298461914,590.2220964908599,15.950857162475586,308.02639268855137,1315.3869705200195,894,40,0.1,0.2,4
27,2026-05-25 12:34:55,4.716035,1312.915298461914,573.3997177362442,80.75237083435059,288.2765567671774,1315.3869705200195,894,40,0.1,0.2,4
28,2026-05-25 12:35:00,4.415865,1312.915298461914,561.9018243789673,-20.58467674255371,359.28307867114336,1315.3869705200195,894,40,0.1,0.2,4
29,2026-05-25 12:35:04,4.858651,1312.915298461914,616.12522315979,14.121753692626953,302.7016629150769,1315.3869705200195,894,40,0.1,0.2,4
